"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
341461;2021-02-18;"quinta-feira";"17:20:00";"RS";290;114;"ELDORADO DO SUL";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;2;1;0;3;-30,044607;-51,347553;"SPRF-RS";"DEL02-RS";"UOP01-DEL02-RS"
341462;2021-02-18;"quinta-feira";"16:00:00";"PR";376;599;"CURITIBA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-25,52629711;-49,32958412;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
341465;2021-02-18;"quinta-feira";"09:50:00";"RS";116;129,9;"SAO MARCOS";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-29,03661379;-51,10112013;"SPRF-RS";"DEL05-RS";"UOP01-DEL05-RS"
341467;2021-01-15;"sexta-feira";"14:25:00";"BA";324;562;"SAO SEBASTIAO DO PASSE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;0;2;1;1;2;3;-12,503202;-38,639217;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
341476;2021-02-18;"quinta-feira";"15:45:00";"MG";381;904;"CAMBUI";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Desvio Temporário;Declive;Reta";"Não";1;0;1;0;0;0;1;1;-22,68841562;-46,10648041;"SPRF-MG";"DEL16-MG";"UOP03-DEL16-MG"
341477;2021-01-23;"sábado";"07:40:00";"BA";101;228;"SAPEACU";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;2;1;0;0;0;1;2;-12,710954;-39,172569;"SPRF-BA";"DEL01-BA";"UOP02-DEL01-BA"
341479;2021-01-10;"domingo";"05:20:00";"BA";324;546;"AMELIA RODRIGUES";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Aclive";"Não";2;0;0;0;2;0;0;2;-12,41513603;-38,75158107;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
341482;2021-02-18;"quinta-feira";"17:50:00";"RJ";101;334;"RIO DE JANEIRO";"Manobra de mudança de faixa";"Colisão lateral";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;0;3;0;0;2;-22,88517902;-43,21704364;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
341483;2021-02-18;"quinta-feira";"18:00:00";"PB";101;122,7;"CAAPORA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";5;0;4;0;0;1;4;2;-7,45038197;-34,97994215;"SPRF-PB";"DEL01-PB";"UOP02-DEL01-PB"
341484;2021-01-10;"domingo";"22:30:00";"BA";324;5;"FEIRA DE SANTANA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;1;0;0;1;0;0;2;-12,267113;-38,966988;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
341486;2021-01-26;"terça-feira";"01:30:00";"BA";324;405;"NOVA FATIMA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-11,61071279;-39,62475667;"SPRF-BA";"DEL04-BA";"UOP02-DEL04-BA"
341493;2021-01-21;"quinta-feira";"16:40:00";"BA";242;738;"CRISTOPOLIS";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";6;0;1;1;3;1;2;4;-12,22319668;-44,34507402;"SPRF-BA";"DEL10-BA";"UOP01-DEL10-BA"
341496;2021-02-18;"quinta-feira";"18:00:00";"GO";452;33;"SANTA HELENA DE GOIAS";"Declive acentuado";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;3;0;1;3;3;5;-17,91196909;-50,61949705;"SPRF-GO";"DEL04-GO";"UOP01-DEL04-GO"
341505;2021-02-18;"quinta-feira";"20:30:00";"MG";262;121,7;"RIO CASCA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Interseção de Vias;Rotatória";"Não";2;0;0;1;1;0;1;2;-20,21063427;-42,6604349;"SPRF-MG";"DEL03-MG";"UOP03-DEL03-MG"
341518;2021-02-18;"quinta-feira";"22:18:00";"MT";364;301,2;"JACIARA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;1;0;2;7;1;10;-15,838373;-55,16146;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
341523;2021-02-18;"quinta-feira";"17:25:00";"GO";70;469;"ARAGARCAS";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;1;0;0;1;3;0;5;-15,89635335;-52,24606276;"SPRF-GO";"DEL04-GO";"UOP01-DEL04-GO"
341526;2021-02-18;"quinta-feira";"23:30:00";"PR";376;673;"GUARATUBA";"Problema com o freio";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";1;0;0;0;1;0;0;1;-25,86649659;-48,94666822;"SPRF-PR";"DEL01-PR";"UOP04-DEL01-PR"
341529;2021-02-18;"quinta-feira";"18:50:00";"MS";158;75;"PARANAIBA";"Carga excessiva e/ou mal acondicionada";"Tombamento";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Curva";"Não";6;0;0;0;5;3;0;5;-19,52779693;-51,2708249;"SPRF-MS";"DEL08-MS";"UOP01-DEL08-MS"
341531;2021-02-19;"sexta-feira";"00:10:00";"RJ";393;122;"SAPUCAIA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;-21,93739287;-42,80519704;"SPRF-RJ";"DEL05-RJ";"UOP01-DEL05-RJ"
341532;2021-02-19;"sexta-feira";"00:58:00";"BA";116;356;"SERRINHA";"Ingestão de álcool ou de substâncias psicoativas pelo pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;1;0;1;1;2;-11,64321505;-38,98662592;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
341536;2021-02-18;"quinta-feira";"23:00:00";"SC";282;446;"PONTE SERRADA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-26,910217;-51,914951;"SPRF-SC";"DEL07-SC";"UOP04-DEL07-SC"
341537;2021-02-19;"sexta-feira";"02:40:00";"GO";20;236,6;"ALVORADA DO NORTE";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";3;1;0;0;1;1;0;3;-14,5102236;-46,5258993;"SPRF-DF";"DEL02-DF";"UOP03-DEL02-DF"
341542;2021-02-19;"sexta-feira";"01:11:00";"SP";116;353;"MIRACATU";"Problema com o freio";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";3;0;1;2;0;0;3;1;-24,07031103;-47,24202498;"SPRF-SP";"DEL04-SP";"UOP02-DEL04-SP"
341543;2021-02-19;"sexta-feira";"03:30:00";"SP";116;189;"SANTA ISABEL";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;1;0;2;1;1;3;-23,36435234;-46,22488684;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
341545;2021-02-19;"sexta-feira";"05:00:00";"SP";116;219;"GUARULHOS";"Manobra de mudança de faixa";"Colisão lateral";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;0;1;1;0;2;-23,46143954;-46,48885316;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
341547;2021-02-19;"sexta-feira";"04:10:00";"SC";282;580,9;"PINHALZINHO";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Declive;Reta";"Não";2;0;2;0;0;0;2;2;-26,832148;-52,994308;"SPRF-SC";"DEL07-SC";"UOP02-DEL07-SC"
341550;2021-02-19;"sexta-feira";"05:15:00";"MG";153;139,9;"PRATA";"Ausência de reação do condutor";"Colisão frontal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;2;0;0;1;2;3;-19,55619902;-48,82682012;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
341552;2021-02-19;"sexta-feira";"04:30:00";"ES";101;1;"ICONHA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;1;0;1;1;2;-20,79354;-40,811462;"SPRF-ES";"DEL03-ES";"UOP01-DEL03-ES"
341555;2021-02-19;"sexta-feira";"04:30:00";"ES";262;26,9;"VIANA";"Velocidade Incompatível";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";3;0;1;0;1;1;1;3;-20,38041768;-40,54402517;"SPRF-ES";"DEL01-ES";"UOP01-DEL01-ES"
341559;2021-02-19;"sexta-feira";"06:45:00";"MG";381;349,6;"JOAO MONLEVADE";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";3;0;1;0;1;1;1;3;-19,8499239;-43,14868105;"SPRF-MG";"DEL03-MG";"UOP01-DEL03-MG"
341560;2021-02-19;"sexta-feira";"05:00:00";"SE";101;169,7;"SANTA LUZIA DO ITANHY";"Transitar na contramão";"Colisão lateral sentido oposto";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";3;0;0;0;2;1;0;3;-11,32222845;-37,55958296;"SPRF-SE";"DEL02-SE";"UOP01-DEL02-SE"
341564;2021-02-19;"sexta-feira";"07:20:00";"SP";116;122;"CACAPAVA";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";3;1;0;0;1;1;0;3;-23,08192414;-45,66154591;"SPRF-SP";"DEL02-SP";"UOP02-DEL02-SP"
341567;2021-02-19;"sexta-feira";"07:50:00";"PR";116;111;"CURITIBA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";4;0;1;0;3;0;1;4;-25,56715022;-49,24246877;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
341572;2021-02-19;"sexta-feira";"07:15:00";"PB";230;35;"SANTA RITA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";4;0;0;0;3;1;0;4;-7,1268;-34,9412;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
341582;2021-02-19;"sexta-feira";"07:50:00";"PR";369;165,4;"CAMBE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;3;-23,295254;-51,299654;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
341596;2021-02-19;"sexta-feira";"09:04:00";"RJ";40;22,5;"TRES RIOS";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";3;0;1;0;1;1;1;3;-22,12244792;-43,1568498;"SPRF-RJ";"DEL05-RJ";"UOP02-DEL05-RJ"
341597;2021-02-19;"sexta-feira";"09:45:00";"MG";267;177;"OLARIA";"Reação tardia ou ineficiente do condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;-21,87212992;-43,92988701;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
341610;2021-01-22;"sexta-feira";"04:00:00";"SE";101;109;"SAO CRISTOVAO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;3;1;5;-10,966443;-37,270634;"SPRF-SE";"DEL02-SE";"UOP01-DEL02-SE"
341611;2021-02-19;"sexta-feira";"10:40:00";"RJ";101;327;"NITEROI";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;-22,87223597;-43,15618515;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
341621;2021-02-19;"sexta-feira";"06:30:00";"SC";470;178,2;"POUSO REDONDO";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,248392;-49,967083;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
341623;2021-02-19;"sexta-feira";"12:15:00";"MG";251;492,3;"FRANCISCO SA";"Chuva";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Declive;Reta";"Não";1;0;1;0;0;0;1;1;-16,54433804;-43,59543496;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
341626;2021-02-19;"sexta-feira";"11:30:00";"SP";116;484,2;"CAJATI";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Não";4;0;2;0;2;0;2;2;-24,72231195;-48,062511;"SPRF-SP";"DEL05-SP";"UOP01-DEL05-SP"
341639;2021-02-19;"sexta-feira";"13:00:00";"MA";316;546,9;"CAXIAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Rotatória";"Não";2;0;0;1;0;1;1;2;-4,87529747;-43,39598536;"SPRF-MA";"DEL03-MA";"UOP02-DEL03-MA"
341644;2021-02-19;"sexta-feira";"14:00:00";"BA";101;2;"RIO REAL";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;2;1;4;-11,55298004;-37,86626786;"SPRF-SE";"DEL02-SE";"UOP03-DEL02-SE"
341646;2021-02-19;"sexta-feira";"14:00:00";"GO";158;234;"JATAI";"Ingestão de álcool pelo condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";3;0;1;1;0;3;2;5;-17,5967891;-51,86528219;"SPRF-GO";"DEL05-GO";"UOP01-DEL05-GO"
341649;2021-02-19;"sexta-feira";"14:30:00";"RJ";40;57;"PETROPOLIS";"Ausência de reação do condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Viaduto";"Não";2;0;1;0;1;0;1;2;-22,37036795;-43,12819612;"SPRF-RJ";"DEL05-RJ";"UOP02-DEL05-RJ"
341657;2021-02-19;"sexta-feira";"15:15:00";"SP";116;271,7;"TABOAO DA SERRA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;1;-23,61809286;-46,80556302;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
341658;2021-02-19;"sexta-feira";"12:20:00";"SC";470;331,7;"CAMPOS NOVOS";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;-27,475849;-51,307117;"SPRF-SC";"DEL07-SC";"UOP06-DEL07-SC"
341659;2021-02-19;"sexta-feira";"15:30:00";"BA";324;622;"SALVADOR";"Trafegar com motocicleta (ou similar) entre as faixas";"Queda de ocupante de veículo";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Aclive;Reta";"Sim";2;1;0;0;1;0;0;2;-12,91888605;-38,46502095;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
341660;2021-02-19;"sexta-feira";"16:00:00";"MG";40;749,8;"SANTOS DUMONT";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";2;0;0;0;1;1;0;2;-21,447874;-43,55738803;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
341664;2021-02-11;"quinta-feira";"18:03:00";"PR";369;163,1;"CAMBE";"Pedestre andava na pista";"Colisão lateral";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";2;0;0;0;2;0;0;2;-23,29700336;-51,27606687;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
341665;2021-02-19;"sexta-feira";"11:55:00";"SP";116;144;"SAO JOSE DOS CAMPOS";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;0;0;1;0;0;1;-23,18274416;-45,84633592;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
341676;2021-02-19;"sexta-feira";"10:05:00";"MG";381;743,5;"TRES CORACOES";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta;Aclive";"Não";2;0;0;1;0;1;1;2;-21,61378651;-45,24131298;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
341684;2021-02-19;"sexta-feira";"17:20:00";"MG";365;611;"UBERLANDIA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-18,92793854;-48,19198317;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
341685;2021-02-19;"sexta-feira";"16:05:00";"SC";282;521;"XAXIM";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Simples";"Aclive";"Não";2;0;0;0;2;0;0;2;-26,950993;-52,534767;"SPRF-SC";"DEL07-SC";"UOP01-DEL07-SC"
341689;2021-02-19;"sexta-feira";"13:50:00";"GO";50;201,6;"CAMPO ALEGRE DE GOIAS";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;2;1;4;-17,5864;-47,8127;"SPRF-GO";"DEL06-GO";"UOP01-DEL06-GO"
341693;2021-02-19;"sexta-feira";"16:30:00";"MG";381;430;"SABARA";"Ultrapassagem Indevida";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";6;0;4;0;1;1;4;4;-19,78694703;-43,70027661;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
341696;2021-02-19;"sexta-feira";"17:00:00";"ES";101;220;"IBIRACU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-19,866;-40,398;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
341700;2021-02-19;"sexta-feira";"18:25:00";"GO";452;40,5;"RIO VERDE";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";5;0;1;2;1;1;3;3;-17,929288;-50,555247;"SPRF-GO";"DEL04-GO";"UOP01-DEL04-GO"
341711;2021-02-19;"sexta-feira";"17:45:00";"RS";153;3;"MARCELINO RAMOS";"Carga excessiva e/ou mal acondicionada";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;0;0;1;1;0;2;-27,39202692;-52,00953309;"SPRF-RS";"DEL08-RS";"UOP04-DEL08-RS"
341718;2021-02-19;"sexta-feira";"19:30:00";"PE";232;5;"RECIFE";"Frear bruscamente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";4;0;1;0;2;2;1;4;-8,06795766;-34,94535414;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
341719;2021-02-19;"sexta-feira";"17:35:00";"RO";364;234,9;"CACOAL";"Carga excessiva e/ou mal acondicionada";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;-11,451546;-61,42917579;"SPRF-RO";"DEL02-RO";"UOP02-DEL02-RO"
341735;2021-02-19;"sexta-feira";"20:55:00";"RS";116;426,5;"CRISTAL";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";4;0;1;0;2;1;1;3;-30,98614155;-52,02972422;"SPRF-RS";"DEL02-RS";"UOP02-DEL02-RS"
341739;2021-02-19;"sexta-feira";"20:35:00";"PR";376;491,2;"PONTA GROSSA";"Manobra de mudança de faixa";"Colisão lateral";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;1;0;0;0;1;0;2;-25,15130703;-50,1421625;"SPRF-PR";"DEL03-PR";"UOP04-DEL03-PR"
341743;2021-02-19;"sexta-feira";"19:50:00";"PR";369;502;"UBIRATA";"Transitar na contramão";"Colisão frontal";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;3;0;0;2;-24,55079459;-53,01399814;"SPRF-PR";"DEL09-PR";"UOP03-DEL09-PR"
341747;2021-02-19;"sexta-feira";"14:40:00";"BA";101;421;"IBIRAPITANGA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-14,13624273;-39,35852051;"SPRF-BA";"DEL05-BA";"UOP03-DEL05-BA"
341749;2021-01-06;"quarta-feira";"20:00:00";"PB";101;122,2;"CAAPORA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta;Aclive";"Não";4;0;1;0;1;2;1;4;-7,45399757;-34,98038661;"SPRF-PB";"DEL01-PB";"UOP02-DEL01-PB"
341755;2021-02-19;"sexta-feira";"21:15:00";"PR";476;121,1;"COLOMBO";"Velocidade Incompatível";"Colisão transversal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;1;0;0;2;0;0;2;-25,379221;-49,197685;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
341757;2021-02-19;"sexta-feira";"22:35:00";"TO";153;376;"FORTALEZA DO TABOCAO";"Acumulo de água sobre o pavimento";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";3;1;1;0;0;3;1;5;-9,21332521;-48,54255807;"SPRF-TO";"DEL02-TO";"UOP02-DEL02-TO"
341760;2021-02-19;"sexta-feira";"23:00:00";"PR";163;319;"TERRA ROXA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;1;3;0;4;-24,35318399;-54,14934204;"SPRF-PR";"DEL06-PR";"UOP01-DEL06-PR"
341761;2021-02-19;"sexta-feira";"22:10:00";"SC";470;109,7;"APIUNA";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-27,09722596;-49,45791721;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
341763;2021-02-19;"sexta-feira";"21:35:00";"MT";70;518;"VARZEA GRANDE";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";4;0;1;0;1;2;1;3;-15,67197717;-56,17902972;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
341767;2021-02-19;"sexta-feira";"22:20:00";"MG";381;657,6;"SANTO ANTONIO DO AMPARO";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Aclive";"Não";3;0;3;0;0;0;3;2;-21,01108617;-44,98405087;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
341768;2021-02-20;"sábado";"00:15:00";"PR";376;120;"ALTO PARANA";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Aclive;Reta";"Não";3;0;0;0;2;2;0;4;-23,11487553;-52,32774138;"SPRF-PR";"DEL09-PR";"UOP02-DEL09-PR"
341770;2021-02-19;"sexta-feira";"23:00:00";"MT";70;522;"VARZEA GRANDE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-15,67187525;-56,18089786;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
