"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
509931;2023-03-11;"sábado";"21:30:00";"SC";470;128;"LONTRAS";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva";"Não";3;0;0;0;2;1;0;3;-27,143742;-49,548897;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
509945;2023-03-11;"sábado";"19:00:00";"BA";101;900;"CARAVELAS";"Transitar na contramão";"Colisão lateral sentido oposto";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;0;2;0;2;-17,72334379;-39,76720333;"SPRF-BA";"DEL09-BA";"UOP02-DEL09-BA"
509955;2023-03-11;"sábado";"20:25:00";"MG";153;15;"CENTRALINA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-18,551305;-49,19396;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
509960;2023-03-11;"sábado";"20:40:00";"MG";153;14,7;"CENTRALINA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-18,542202;-49,19366;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
509967;2023-03-11;"sábado";"23:20:00";"TO";153;398;"RIO DOS BOIS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";7;0;4;1;1;2;5;4;-9,393278;-48,56296901;"SPRF-TO";"DEL02-TO";"UOP02-DEL02-TO"
509995;2023-03-12;"domingo";"02:50:00";"BA";324;475;"TANQUINHO";"Falta de elemento de contenção que evite a saída do leito carroçável";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";3;0;2;0;0;1;2;2;-11,978092;-39,10112;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
509999;2023-03-12;"domingo";"04:50:00";"SP";116;227;"SAO PAULO";"Ingestão de substâncias psicoativas pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Múltipla";"Interseção de Vias;Reta";"Sim";2;0;1;0;1;0;1;2;-23,50331577;-46,56696796;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
510004;2023-03-12;"domingo";"04:40:00";"MT";163;102,7;"RONDONOPOLIS";"Condutor Dormindo";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Declive;Reta";"Não";2;0;1;0;0;2;1;3;-16,6450602;-54,68993838;"SPRF-MT";"DEL02-MT";"UOP03-DEL02-MT"
510006;2023-03-12;"domingo";"06:00:00";"PR";277;413,6;"CANTAGALO";"Demais falhas mecânicas ou elétricas";"Colisão com objeto";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-25,42378449;-52,03083928;"SPRF-PR";"DEL04-PR";"UOP02-DEL04-PR"
510009;2023-03-12;"domingo";"03:00:00";"RN";427;0,8;"CURRAIS NOVOS";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive;Curva";"Sim";3;1;0;0;2;0;0;2;-6,268149;-36,52254;"SPRF-RN";"DEL03-RN";"UOP02-DEL03-RN"
510012;2023-03-12;"domingo";"07:00:00";"PR";116;52;"CAMPINA GRANDE DO SUL";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-25,24905809;-48,90839593;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
510013;2023-03-12;"domingo";"07:05:00";"MG";116;753,8;"LEOPOLDINA";"Condutor Dormindo";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Aclive;Curva";"Não";3;0;1;0;1;1;1;3;-21,47568319;-42,56682787;"SPRF-MG";"DEL07-MG";"UOP01-DEL07-MG"
510023;2023-03-12;"domingo";"07:20:00";"TO";153;678;"GURUPI";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-11,77460203;-49,10744996;"SPRF-TO";"DEL01-TO";"UOP02-DEL01-TO"
510025;2023-03-12;"domingo";"04:00:00";"MG";116;267;"TEOFILO OTONI";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;-17,77862602;-41,49956897;"SPRF-MG";"DEL11-MG";"UOP01-DEL11-MG"
510032;2023-03-12;"domingo";"07:50:00";"RS";290;102;"PORTO ALEGRE";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;-29,987228;-51,25613;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
510035;2023-03-12;"domingo";"08:17:00";"RO";364;241,5;"CACOAL";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta;Aclive";"Sim";4;0;0;1;2;2;1;4;-11,44070217;-61,4786063;"SPRF-RO";"DEL02-RO";"UOP02-DEL02-RO"
510037;2023-03-08;"quarta-feira";"20:55:00";"PA";163;514;"TRAIRAO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Ignorado";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-5,40383926;-55,88351977;"SPRF-PA";"DEL05-PA";"UOP02-DEL05-PA"
510049;2023-03-12;"domingo";"10:00:00";"PR";116;29;"CAMPINA GRANDE DO SUL";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-25,09957881;-48,814466;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
510055;2023-03-12;"domingo";"02:40:00";"PA";10;61,4;"ULIANOPOLIS";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;1;0;0;2;0;0;2;-3,9140771;-47,53011259;"SPRF-PA";"DEL02-PA";"UOP02-DEL02-PA"
510057;2023-03-12;"domingo";"06:10:00";"RO";435;68,1;"COLORADO DO OESTE";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive";"Não";3;0;1;0;1;2;1;4;-13,09776828;-60,38462396;"SPRF-RO";"DEL04-RO";"UOP02-DEL04-RO"
510063;2023-03-12;"domingo";"09:30:00";"PI";316;408;"MARCOLANDIA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta;Declive";"Não";2;1;0;0;1;0;0;2;-7,39910018;-40,72817409;"SPRF-PI";"DEL04-PI";"UOP03-DEL04-PI"
510067;2023-03-12;"domingo";"07:00:00";"SP";153;99,7;"JOSE BONIFACIO";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Declive;Curva";"Não";2;0;0;0;1;1;0;2;-21,00658524;-49,63430539;"SPRF-SP";"DEL09-SP";"UOP01-DEL09-SP"
510073;2023-03-12;"domingo";"06:20:00";"BA";101;288;"LAJE";"Pista Escorregadia";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Chuva";"Simples";"Reta";"Sim";5;0;0;1;2;3;1;6;-13,28940931;-39,32989104;"SPRF-BA";"DEL01-BA";"UOP02-DEL01-BA"
510075;2023-03-12;"domingo";"09:30:00";"MG";116;208,6;"CATUJI";"Transitar na contramão";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";4;0;1;1;1;2;2;4;-17,308365;-41,518593;"SPRF-MG";"DEL11-MG";"UOP01-DEL11-MG"
510076;2023-03-12;"domingo";"14:42:00";"PR";369;148;"LONDRINA";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;3;-23,2930719;-51,1485672;"SPRF-PR";"DEL07-PR";"UOP01-DEL07-PR"
510081;2023-03-12;"domingo";"14:40:00";"MT";364;347,1;"SANTO ANTONIO DO LEVERGER";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";3;1;0;0;1;1;0;3;-15,7946858;-55,567124;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
510082;2023-03-12;"domingo";"15:15:00";"PR";277;23;"MORRETES";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;0;1;2;0;3;-25,54134292;-48,68821697;"SPRF-PR";"DEL01-PR";"UOP05-DEL01-PR"
510087;2023-03-12;"domingo";"16:00:00";"GO";50;152,2;"CAMPO ALEGRE DE GOIAS";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";2;0;0;1;0;1;1;2;-17,1901;-47,734;"SPRF-GO";"DEL06-GO";"UOP01-DEL06-GO"
510091;2023-03-12;"domingo";"15:00:00";"AP";210;74;"PORTO GRANDE";"Condutor Dormindo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;0,57449488;-51,17388912;"SPRF-AP";"DEL01-AP";"UOP01-DEL01-AP"
510095;2023-03-12;"domingo";"14:30:00";"SP";116;375;"MIRACATU";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";1;0;0;0;1;0;0;1;-24,18239098;-47,35448801;"SPRF-SP";"DEL04-SP";"UOP02-DEL04-SP"
510100;2023-03-12;"domingo";"16:40:00";"MA";10;322;"ACAILANDIA";"Retorno proibido";"Colisão lateral mesmo sentido";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;1;0;0;1;2;0;4;-4,934355;-47,502777;"SPRF-MA";"DEL04-MA";"UOP03-DEL04-MA"
510117;2023-03-12;"domingo";"16:30:00";"GO";60;311;"ACREUNA";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";6;1;0;0;1;4;0;4;-17,41793;-50,420177;"SPRF-GO";"DEL04-GO";"UOP02-DEL04-GO"
510118;2023-03-12;"domingo";"14:30:00";"PB";412;118,4;"SUME";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Simples";"Declive;Reta";"Não";2;0;0;0;1;2;0;3;-7,725514;-36,947811;"SPRF-PB";"DEL02-PB";"UOP02-DEL02-PB"
510120;2023-03-12;"domingo";"13:32:00";"RS";290;215,3;"PANTANO GRANDE";"Acessar a via sem observar a presença dos outros veículos";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Em Obras;Reta";"Sim";3;0;1;0;0;2;1;3;-30,188616;-52,366409;"SPRF-RS";"DEL02-RS";"UOP03-DEL02-RS"
510124;2023-03-12;"domingo";"18:00:00";"BA";101;366;"GANDU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Reta;Interseção de Vias";"Sim";3;0;1;0;1;1;1;3;-13,8794079;-39,48850281;"SPRF-BA";"DEL05-BA";"UOP03-DEL05-BA"
510139;2023-03-12;"domingo";"18:50:00";"GO";40;62;"CRISTALINA";"Transitar na contramão";"Colisão lateral sentido oposto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;1;3;0;4;-16,541494;-47,794882;"SPRF-DF";"DEL01-DF";"UOP02-DEL01-DF"
510151;2023-03-12;"domingo";"20:45:00";"PR";376;121;"ALTO PARANA";"Velocidade Incompatível";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;0;1;2;0;3;-23,1268398;-52,30457291;"SPRF-PR";"DEL09-PR";"UOP02-DEL09-PR"
510153;2023-03-12;"domingo";"19:35:00";"PR";163;210;"CASCAVEL";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;-24,94362702;-53,53895883;"SPRF-PR";"DEL05-PR";"UOP05-DEL05-PR"
510154;2023-03-12;"domingo";"20:56:00";"RN";304;111;"ACU";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Aclive";"Não";2;0;1;0;1;0;1;2;-5,59780065;-36,92936882;"SPRF-RN";"DEL04-RN";"UOP01-DEL04-RN"
510166;2023-03-12;"domingo";"21:00:00";"BA";324;551;"AMELIA RODRIGUES";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-12,44409807;-38,71821505;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
510167;2023-03-12;"domingo";"20:20:00";"PE";428;171,7;"PETROLINA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-9,22853421;-40,41255764;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
510184;2023-03-12;"domingo";"18:30:00";"RJ";116;27;"SAPUCAIA";"Problema com o freio";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-22,05084092;-42,78853;"SPRF-RJ";"DEL05-RJ";"UOP01-DEL05-RJ"
510204;2023-03-12;"domingo";"23:00:00";"MG";381;849,4;"POUSO ALEGRE";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Curva";"Não";4;0;0;0;3;2;0;5;-22,26991499;-45,89241402;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
510205;2023-03-13;"segunda-feira";"02:00:00";"PE";232;9;"JABOATAO DOS GUARARAPES";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;-8,07764447;-34,97863609;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
510207;2023-03-13;"segunda-feira";"03:30:00";"RJ";116;319;"ITATIAIA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";3;0;1;0;1;2;1;4;-22,47135783;-44,51922908;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
510209;2023-03-13;"segunda-feira";"03:40:00";"RS";116;253;"SAPUCAIA DO SUL";"Ausência de sinalização";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Declive;Viaduto";"Sim";2;0;1;0;1;0;1;2;-29,81448229;-51,1691067;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
510211;2023-03-13;"segunda-feira";"02:30:00";"SC";116;252,4;"LAGES";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";4;1;1;0;2;0;1;2;-27,8549998;-50,3840094;"SPRF-SC";"DEL05-SC";"UOP02-DEL05-SC"
510213;2023-03-13;"segunda-feira";"03:48:00";"GO";70;37;"COCALZINHO DE GOIAS";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta;Declive";"Não";2;1;0;0;0;1;0;2;-15,77425391;-48,50718095;"SPRF-DF";"DEL03-DF";"UOP02-DEL03-DF"
510214;2023-03-13;"segunda-feira";"03:40:00";"SP";381;86;"SAO PAULO";"Obstrução Via tentativa Assalto";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Sim";2;0;2;0;0;0;2;1;-23,45930499;-46,57161179;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
510220;2023-03-12;"domingo";"15:40:00";"MG";153;71,4;"MONTE ALEGRE DE MINAS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Declive";"Não";5;0;3;0;1;3;3;5;-18,98732805;-49,02192524;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
510221;2023-03-13;"segunda-feira";"06:10:00";"RS";116;227,9;"DOIS IRMAOS";"Acostamento em desnível";"Saída de leito carroçável";"Com Vítimas Fatais";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";2;1;0;0;0;1;0;2;-29,60827055;-51,12763777;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
510222;2023-03-13;"segunda-feira";"04:50:00";"PE";101;56,1;"RECIFE";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;0;1;1;2;-7,9554509;-34,91140727;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
510223;2023-03-12;"domingo";"15:00:00";"BA";235;130;"JEREMOABO";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-9,94606078;-38,71918158;"SPRF-BA";"DEL07-BA";"UOP01-DEL07-BA"
510230;2023-03-13;"segunda-feira";"06:40:00";"MG";40;668,3;"CARANDAI";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva;Interseção de Vias";"Não";4;0;2;0;1;3;2;5;-20,96180734;-43,7883622;"SPRF-MG";"DEL05-MG";"UOP02-DEL05-MG"
510231;2023-03-12;"domingo";"10:20:00";"PA";158;739;"SANTANA DO ARAGUAIA";"Curva acentuada";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";4;0;0;1;2;3;1;5;-9,05887805;-50,42529604;"SPRF-PA";"DEL03-PA";"UOP01-DEL03-PA"
510234;2023-03-12;"domingo";"20:00:00";"MG";262;497;"MOEMA";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-19,7847365;-45,40822903;"SPRF-MG";"DEL08-MG";"UOP03-DEL08-MG"
510236;2023-03-13;"segunda-feira";"07:00:00";"DF";251;18;"BRASILIA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nevoeiro/Neblina";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-15,948263;-47,629932;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
510242;2023-03-13;"segunda-feira";"07:10:00";"RS";158;263,8;"JULIO DE CASTILHOS";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Declive;Reta";"Sim";3;0;1;0;1;1;1;3;-29,22989896;-53,66607575;"SPRF-RS";"DEL10-RS";"UOP02-DEL10-RS"
510253;2023-03-13;"segunda-feira";"07:30:00";"SE";235;51,5;"ITABAIANA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Declive;Retorno Regulamentado";"Sim";2;0;0;0;2;0;0;2;-10,700226;-37,431423;"SPRF-SE";"DEL01-SE";"UOP02-DEL01-SE"
510254;2023-03-13;"segunda-feira";"07:15:00";"RS";386;283,9;"SAO JOSE DO HERVAL";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";3;1;0;0;1;1;0;3;-29,06180987;-52,28878867;"SPRF-RS";"DEL04-RS";"UOP03-DEL04-RS"
510255;2023-03-13;"segunda-feira";"08:40:00";"MG";381;487;"BETIM";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";7;0;2;0;5;0;2;5;-19,95586853;-44,14609501;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
510262;2023-03-13;"segunda-feira";"07:30:00";"MT";364;474;"JANGADA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Aclive";"Não";6;0;4;0;1;5;4;7;-15,38318436;-56,39762878;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
510270;2023-01-09;"segunda-feira";"16:15:00";"CE";116;394,2;"ICO";"Curva acentuada";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";3;0;2;0;0;2;2;4;-6,528917;-38,861458;"SPRF-CE";"DEL05-CE";"UOP01-DEL05-CE"
510276;2023-03-13;"segunda-feira";"10:00:00";"MG";40;564,1;"NOVA LIMA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;1;2;1;1;3;-20,15241986;-43,96263156;"SPRF-MG";"DEL01-MG";"UOP02-DEL01-MG"
510278;2023-03-13;"segunda-feira";"10:45:00";"SP";116;223;"GUARULHOS";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;0;2;1;3;-23,47559815;-46,5246609;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
510283;2023-03-13;"segunda-feira";"10:15:00";"RS";101;19,2;"TRES CACHOEIRAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";3;0;0;1;2;0;1;2;-29,42307528;-49,87816774;"SPRF-RS";"DEL03-RS";"UOP02-DEL03-RS"
510295;2023-01-04;"quarta-feira";"17:25:00";"AC";364;140;"RIO BRANCO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-9,94779814;-67,86813111;"SPRF-AC";"DEL01-AC";"UOP01-DEL01-AC"
510298;2023-03-13;"segunda-feira";"13:15:00";"SP";153;74;"SAO JOSE DO RIO PRETO";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";4;0;1;0;2;3;1;6;-20,88538598;-49,42676402;"SPRF-SP";"DEL09-SP";"UOP01-DEL09-SP"
510302;2023-03-13;"segunda-feira";"13:20:00";"BA";110;322;"ALAGOINHAS";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-12,08185578;-38,34888321;"SPRF-BA";"DEL01-BA";"UOP04-DEL01-BA"
510304;2023-03-13;"segunda-feira";"08:30:00";"MS";158;132,9;"APARECIDA DO TABOADO";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-19,968405;-51,110621;"SPRF-MS";"DEL08-MS";"UOP01-DEL08-MS"
510306;2023-03-13;"segunda-feira";"13:45:00";"MA";230;404;"BALSAS";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Sim";3;0;0;0;2;1;0;3;-7,52339895;-46,04122203;"SPRF-MA";"DEL05-MA";"UOP01-DEL05-MA"
510316;2023-03-13;"segunda-feira";"14:15:00";"MG";153;66,8;"MONTE ALEGRE DE MINAS";"Manobra de mudança de faixa";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Aclive";"Não";2;0;1;0;0;2;1;3;-18,953418;-49,027672;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
510320;2023-03-13;"segunda-feira";"08:00:00";"RS";116;239;"NOVO HAMBURGO";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive";"Sim";2;0;1;0;0;1;1;2;-29,6961491;-51,14455767;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
510321;2023-03-13;"segunda-feira";"16:01:00";"SP";381;10;"VARGEM";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;2;-22,92240388;-46,44345503;"SPRF-SP";"DEL03-SP";"UOP02-DEL03-SP"
510324;2023-03-13;"segunda-feira";"15:30:00";"SP";116;309,5;"SAO LOURENCO DA SERRA";"Obstrução na via";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";5;0;0;1;3;1;1;5;-23,86766013;-46,95354593;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
510332;2023-03-13;"segunda-feira";"13:30:00";"RS";472;477;"ITAQUI";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;2;3;0;5;-29,16339163;-56,39724696;"SPRF-RS";"DEL12-RS";"UOP01-DEL12-RS"
